,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
1066,15,1.9385305643081665,0.20481927692890167,1.9197398268069596,0.21977287530899048,relu,elu,elu,relu,relu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,256,64,<class 'keras.optimizers.RMSprop'>,
1065,3,1.9357680082321167,0.20481927692890167,1.913806276633569,0.21977287530899048,elu,tanh,tanh,relu,tanh,512,0.05,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,128,32,256,<class 'keras.optimizers.SGD'>,
1064,20,1.9424304397230647,0.20481927692890167,1.9444881192667929,0.18370074033737183,tanh,elu,elu,tanh,tanh,256,0.2,,20,normal,softmax,categorical_crossentropy,0.0001,64,32,256,<class 'keras.optimizers.Adam'>,
1062,30,1.9334061337283337,0.20481927692890167,1.9365770124799822,0.21977287530899048,elu,relu,relu,tanh,elu,256,0.0,,30,normal,softmax,categorical_crossentropy,0.0001,32,128,32,<class 'keras.optimizers.RMSprop'>,
1061,5,3.765759679687071,0.20481927692890167,3.2937972587032482,0.14829659461975098,relu,elu,tanh,tanh,elu,256,0.25,,10,normal,softmax,categorical_crossentropy,9.000010000000001,64,32,64,<class 'keras.optimizers.RMSprop'>,
1060,10,1.9414691604284877,0.20481927692890167,1.935965892467486,0.21977287530899048,elu,relu,tanh,tanh,relu,256,0.1,,10,normal,softmax,categorical_crossentropy,7.000030000000001,32,32,256,<class 'keras.optimizers.RMSprop'>,
1057,9,4.54597806930542,0.20481927692890167,3.7799409639859247,0.17635270953178406,relu,tanh,relu,relu,tanh,512,0.0,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,32,32,32,<class 'keras.optimizers.RMSprop'>,
1056,3,1.9367396831512451,0.20481927692890167,1.9146266943944958,0.21977287530899048,tanh,tanh,tanh,tanh,tanh,512,0.0,,20,uniform,softmax,categorical_crossentropy,4.00006,128,32,64,<class 'keras.optimizers.SGD'>,
1084,10,1.9436701004763683,0.20481927692890167,1.9169052953153112,0.21977287530899048,elu,relu,tanh,relu,relu,256,0.2,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,64,32,64,<class 'keras.optimizers.Adam'>,
858,8,1.9409153360918343,0.20481927692890167,1.923473061445003,0.20708082616329193,relu,relu,elu,tanh,relu,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,128,256,<class 'keras.optimizers.Nadam'>,
939,7,2.451549960906247,0.20481927692890167,2.291486825159413,0.16032063961029053,tanh,relu,tanh,elu,tanh,256,0.1,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,32,64,32,<class 'keras.optimizers.RMSprop'>,
856,5,1.933819546756974,0.20481927692890167,1.9145259978218563,0.22044087946414948,tanh,tanh,relu,relu,tanh,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,2.0000800000000005,128,256,64,<class 'keras.optimizers.SGD'>,
775,5,1.9385342597961426,0.20481927692890167,1.9206575652162632,0.21977287530899048,relu,relu,tanh,relu,relu,512,0.2,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,64,256,64,<class 'keras.optimizers.Nadam'>,
773,5,2.0468380451202393,0.20481927692890167,1.8828101213884576,0.24248497188091278,tanh,elu,elu,tanh,elu,512,0.25,,10,normal,softmax,categorical_crossentropy,1.0000900000000001,64,32,128,<class 'keras.optimizers.RMSprop'>,
772,2,1.9380054473876953,0.20481927692890167,1.9201282039832177,0.21977287530899048,relu,elu,elu,tanh,tanh,512,0.0,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,32,256,128,<class 'keras.optimizers.SGD'>,
769,8,1.9368547004868228,0.20481927692890167,1.9176739568143346,0.22244489192962646,relu,tanh,elu,elu,elu,256,0.35000000000000003,,10,normal,softmax,categorical_crossentropy,1.0000900000000001,128,32,256,<class 'keras.optimizers.SGD'>,
766,4,1.9331108360405427,0.20481927692890167,1.9239337693553968,0.22244489192962646,relu,relu,tanh,elu,tanh,256,0.45,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,256,32,<class 'keras.optimizers.SGD'>,
826,4,1.9348692893981934,0.20481927692890167,1.919405396811231,0.21977287530899048,relu,relu,relu,tanh,elu,512,0.35000000000000003,,10,uniform,softmax,categorical_crossentropy,5.000050000000001,64,64,64,<class 'keras.optimizers.SGD'>,
765,7,1.9523164881281105,0.20481927692890167,2.193117193803042,0.16165664792060852,elu,tanh,tanh,elu,elu,256,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,6.00004,128,128,128,<class 'keras.optimizers.RMSprop'>,
764,12,1.9520918585689193,0.20481927692890167,1.948263564106617,0.1877087503671646,elu,relu,elu,elu,relu,256,0.1,,20,uniform,softmax,categorical_crossentropy,6.00004,64,256,32,<class 'keras.optimizers.Nadam'>,
828,10,1.9340300253596172,0.20481927692890167,1.9257244201365835,0.22177688777446747,tanh,relu,elu,relu,elu,256,0.4,,10,uniform,softmax,categorical_crossentropy,1.0000900000000001,64,128,32,<class 'keras.optimizers.SGD'>,
829,9,2.0542474798409334,0.20481927692890167,2.282212608881449,0.15764863789081573,tanh,relu,relu,relu,tanh,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,32,256,128,<class 'keras.optimizers.Adam'>,
831,8,1.935293436050415,0.20481927692890167,1.9248387319848947,0.22311289608478546,relu,relu,relu,tanh,elu,512,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,128,128,32,<class 'keras.optimizers.SGD'>,
832,2,1.957907996503225,0.20481927692890167,1.9172907925161746,0.22378090023994446,relu,relu,tanh,tanh,relu,256,0.45,,10,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,64,32,<class 'keras.optimizers.RMSprop'>,
761,2,1.9437182256016865,0.20481927692890167,1.9122777979773684,0.22511689364910126,relu,tanh,elu,elu,tanh,256,0.30000000000000004,,10,uniform,softmax,categorical_crossentropy,1.0000900000000001,64,64,64,<class 'keras.optimizers.Nadam'>,
758,7,1.9364453554153442,0.20481927692890167,1.9157537809593643,0.21977287530899048,relu,relu,tanh,elu,elu,512,0.05,,20,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,32,128,<class 'keras.optimizers.SGD'>,
835,20,1.9356735944747925,0.20481927692890167,1.9406905010213196,0.20173680782318115,relu,elu,elu,elu,relu,512,0.0,,20,normal,softmax,categorical_crossentropy,0.0001,64,32,256,<class 'keras.optimizers.RMSprop'>,
804,18,1.9367633335082886,0.20481927692890167,1.9183747775568991,0.21977287530899048,elu,tanh,tanh,tanh,relu,256,0.05,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,32,32,256,<class 'keras.optimizers.RMSprop'>,
757,4,2.22974772434158,0.20481927692890167,2.879448825069165,0.15898463129997253,elu,elu,tanh,relu,tanh,256,0.1,,20,uniform,softmax,categorical_crossentropy,6.00004,64,256,64,<class 'keras.optimizers.RMSprop'>,
756,9,2.601585626602173,0.20481927692890167,2.876740079286024,0.14696058630943298,relu,tanh,tanh,tanh,elu,512,0.45,,20,normal,softmax,categorical_crossentropy,8.000020000000001,128,64,32,<class 'keras.optimizers.RMSprop'>,
838,10,1.9377464056015015,0.20481927692890167,1.952371825993499,0.21776887774467468,relu,relu,elu,elu,tanh,512,0.1,,30,normal,softmax,categorical_crossentropy,5.000050000000001,128,64,32,<class 'keras.optimizers.Adam'>,
824,5,1.9437229992395424,0.20481927692890167,1.9185854945090428,0.21977287530899048,tanh,relu,tanh,relu,elu,256,0.2,,30,normal,softmax,categorical_crossentropy,4.00006,64,128,256,<class 'keras.optimizers.Nadam'>,
777,4,1.9355825185775757,0.20481927692890167,1.9202804224604197,0.21977287530899048,elu,elu,elu,relu,elu,512,0.2,,20,uniform,softmax,categorical_crossentropy,6.00004,32,256,128,<class 'keras.optimizers.RMSprop'>,
823,4,1.9613569050907609,0.20481927692890167,1.9653544701491503,0.21977287530899048,relu,elu,elu,relu,elu,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,32,64,256,<class 'keras.optimizers.Adam'>,
779,6,2.9648134957355667,0.20481927692890167,2.7785472861909835,0.15364061295986176,elu,tanh,tanh,elu,tanh,256,0.0,,30,normal,softmax,categorical_crossentropy,6.00004,64,32,32,<class 'keras.optimizers.Nadam'>,
802,3,1.9370903968811035,0.20481927692890167,1.9157846447779643,0.21910487115383148,tanh,tanh,relu,relu,elu,512,0.2,,20,normal,softmax,categorical_crossentropy,5.000050000000001,64,256,256,<class 'keras.optimizers.SGD'>,
807,5,1.9388188884918949,0.20481927692890167,1.9162067874081548,0.21977287530899048,relu,tanh,elu,relu,elu,256,0.2,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,128,64,<class 'keras.optimizers.Nadam'>,
810,7,2.176874377162581,0.20481927692890167,2.5706003968844673,0.15096861124038696,relu,tanh,tanh,tanh,elu,256,0.45,,30,normal,softmax,categorical_crossentropy,7.000030000000001,128,64,128,<class 'keras.optimizers.RMSprop'>,
811,12,1.9406793117523193,0.20481927692890167,1.9212393433393122,0.21977287530899048,elu,elu,tanh,relu,relu,512,0.4,,30,normal,softmax,categorical_crossentropy,5.000050000000001,128,32,128,<class 'keras.optimizers.Nadam'>,
798,4,1.9306033734815666,0.20481927692890167,1.9187899891662852,0.22244489192962646,tanh,tanh,relu,elu,relu,256,0.45,,10,normal,softmax,categorical_crossentropy,8.000020000000001,64,256,128,<class 'keras.optimizers.SGD'>,
812,5,1.9380468163624347,0.20481927692890167,1.9417897333840808,0.18303273618221283,elu,tanh,relu,tanh,relu,256,0.45,,10,uniform,softmax,categorical_crossentropy,4.00006,32,128,32,<class 'keras.optimizers.RMSprop'>,
814,4,2.248323409911619,0.20481927692890167,2.4898569606189818,0.17234468460083008,elu,elu,relu,elu,tanh,256,0.25,,10,normal,softmax,categorical_crossentropy,5.000050000000001,64,64,64,<class 'keras.optimizers.Nadam'>,
797,20,1.9310201406478882,0.20481927692890167,1.91812788651797,0.22044087946414948,elu,relu,relu,elu,tanh,512,0.45,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,128,32,32,<class 'keras.optimizers.SGD'>,
794,8,1.9294710159301758,0.20481927692890167,1.930246781012816,0.18637274205684662,elu,tanh,relu,elu,relu,512,0.4,,20,normal,softmax,categorical_crossentropy,6.00004,64,128,32,<class 'keras.optimizers.Adam'>,
754,3,1.9329527616500854,0.20481927692890167,1.917850177210016,0.21977287530899048,tanh,relu,tanh,relu,tanh,512,0.05,,10,uniform,softmax,categorical_crossentropy,4.00006,64,64,64,<class 'keras.optimizers.SGD'>,
792,9,2.9759395122528076,0.20481927692890167,2.782368547851114,0.13360053300857544,tanh,relu,relu,elu,tanh,512,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,8.000020000000001,64,32,64,<class 'keras.optimizers.Nadam'>,
791,9,1.9424577951431274,0.20481927692890167,1.9436594120406594,0.17902471125125885,tanh,tanh,relu,tanh,relu,512,0.45,,30,normal,softmax,categorical_crossentropy,4.00006,128,32,64,<class 'keras.optimizers.RMSprop'>,
790,5,1.9412850141525269,0.20481927692890167,1.9137574365796768,0.21977287530899048,relu,relu,relu,elu,tanh,512,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,6.00004,128,128,256,<class 'keras.optimizers.SGD'>,
817,4,2.868421792984009,0.20481927692890167,3.232789473606892,0.2117568403482437,tanh,elu,relu,tanh,tanh,512,0.30000000000000004,,10,normal,softmax,categorical_crossentropy,7.000030000000001,32,256,128,<class 'keras.optimizers.Adam'>,
820,20,1.9342081546783447,0.20481927692890167,1.923195762083223,0.21910487115383148,tanh,elu,tanh,elu,relu,512,0.4,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,32,256,<class 'keras.optimizers.Nadam'>,
787,4,1.9311672583162545,0.20481927692890167,1.9173124674247277,0.22110888361930847,tanh,tanh,relu,tanh,tanh,256,0.2,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,64,64,<class 'keras.optimizers.SGD'>,
784,20,1.943008542060852,0.20481927692890167,1.9641723635201465,0.18169672787189484,tanh,tanh,tanh,tanh,tanh,512,0.05,,30,normal,softmax,categorical_crossentropy,6.00004,64,128,256,<class 'keras.optimizers.Adam'>,
783,8,1.9466231017706384,0.20481927692890167,1.9244857862462341,0.21977287530899048,relu,tanh,relu,tanh,relu,256,0.2,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,128,128,64,<class 'keras.optimizers.Adam'>,
822,8,1.952714740990635,0.20481927692890167,1.9207580941632818,0.21977287530899048,elu,tanh,relu,relu,elu,256,0.1,,30,uniform,softmax,categorical_crossentropy,4.00006,128,32,64,<class 'keras.optimizers.Nadam'>,
782,8,1.942530537226114,0.20481927692890167,1.9166931451442009,0.21977287530899048,relu,relu,tanh,relu,relu,256,0.1,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,64,64,<class 'keras.optimizers.Nadam'>,
815,2,1.9380779266357422,0.20481927692890167,1.9301150409715049,0.20440882444381714,elu,relu,elu,tanh,elu,512,0.4,,10,uniform,softmax,categorical_crossentropy,5.000050000000001,128,64,64,<class 'keras.optimizers.SGD'>,
752,14,1.997869610786438,0.20481927692890167,2.2273076055204384,0.1663326621055603,elu,tanh,elu,tanh,elu,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,64,256,<class 'keras.optimizers.RMSprop'>,
836,4,2.3796593645011566,0.20481927692890167,2.7586405769378723,0.1629926562309265,elu,elu,tanh,tanh,tanh,256,0.45,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,256,128,<class 'keras.optimizers.RMSprop'>,
806,4,1.9296796321868896,0.20481927692890167,1.92143169624772,0.2144288569688797,tanh,relu,elu,elu,elu,512,0.2,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,32,32,128,<class 'keras.optimizers.SGD'>,
845,3,2.5292918557622825,0.20481927692890167,2.620035473473803,0.1442885845899582,elu,relu,elu,tanh,tanh,256,0.30000000000000004,,10,uniform,softmax,categorical_crossentropy,4.00006,128,256,256,<class 'keras.optimizers.RMSprop'>,
849,12,1.9419218119847248,0.20481927692890167,1.917572544348901,0.21977287530899048,tanh,tanh,relu,elu,relu,256,0.0,,30,uniform,softmax,categorical_crossentropy,6.00004,64,64,256,<class 'keras.optimizers.Adam'>,
738,10,1.945058822631836,0.20481927692890167,2.299491324740087,0.15898463129997253,tanh,tanh,tanh,tanh,elu,512,0.4,,20,uniform,softmax,categorical_crossentropy,4.00006,128,256,128,<class 'keras.optimizers.Nadam'>,
731,11,1.9454463720321655,0.20481927692890167,1.9220987779742174,0.20774883031845093,tanh,tanh,relu,elu,relu,512,0.45,,20,normal,softmax,categorical_crossentropy,9.000010000000001,32,32,32,<class 'keras.optimizers.RMSprop'>,
854,6,1.9254517555236816,0.20481927692890167,1.932184256867082,0.19973279535770416,elu,tanh,relu,relu,elu,512,0.45,,30,uniform,softmax,categorical_crossentropy,4.00006,32,64,256,<class 'keras.optimizers.Nadam'>,
730,6,1.941637084187274,0.20481927692890167,1.9179280949339679,0.21977287530899048,elu,relu,elu,relu,tanh,256,0.4,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,32,32,<class 'keras.optimizers.Nadam'>,
729,6,1.9536292543372955,0.20481927692890167,1.9171296831919657,0.21977287530899048,tanh,relu,elu,relu,tanh,256,0.4,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,128,32,32,<class 'keras.optimizers.Adam'>,
711,20,1.9373124837875366,0.20481927692890167,1.9226742888102153,0.21977287530899048,elu,elu,elu,tanh,relu,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,9.000010000000001,64,32,64,<class 'keras.optimizers.RMSprop'>,
850,5,3.1165488809945594,0.20481927692890167,3.77252088424438,0.15430861711502075,tanh,tanh,tanh,tanh,tanh,256,0.30000000000000004,,10,normal,softmax,categorical_crossentropy,8.000020000000001,64,256,64,<class 'keras.optimizers.Nadam'>,
714,4,1.936633337932418,0.20481927692890167,1.9213656238022054,0.21977287530899048,tanh,tanh,tanh,relu,relu,256,0.2,,10,normal,softmax,categorical_crossentropy,6.00004,128,64,32,<class 'keras.optimizers.RMSprop'>,
728,10,1.9562780857086182,0.20481927692890167,1.9338012434437661,0.21977287530899048,tanh,relu,relu,relu,relu,512,0.25,,30,normal,softmax,categorical_crossentropy,8.000020000000001,64,128,128,<class 'keras.optimizers.Nadam'>,
727,6,1.9285379648208618,0.20481927692890167,1.9219011401206394,0.21977287530899048,elu,tanh,tanh,relu,elu,512,0.2,,10,uniform,softmax,categorical_crossentropy,4.00006,32,32,128,<class 'keras.optimizers.Nadam'>,
725,6,1.9356631011847991,0.20481927692890167,1.9132023069487465,0.22177688777446747,elu,tanh,relu,relu,relu,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,4.00006,64,128,256,<class 'keras.optimizers.SGD'>,
723,19,1.9300190210342407,0.20481927692890167,1.9004777380842006,0.23112893104553223,relu,elu,elu,relu,tanh,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,64,32,128,<class 'keras.optimizers.SGD'>,
852,5,1.9370242970056801,0.20481927692890167,1.9160620432817386,0.22044087946414948,relu,tanh,tanh,relu,elu,256,0.45,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,256,64,<class 'keras.optimizers.SGD'>,
717,10,1.9400683229706852,0.20481927692890167,1.92064155167393,0.21843686699867249,elu,tanh,relu,relu,relu,256,0.30000000000000004,,10,normal,softmax,categorical_crossentropy,1.0000900000000001,128,256,64,<class 'keras.optimizers.SGD'>,
751,6,1.9351967573165894,0.20481927692890167,1.9230909701897132,0.21977287530899048,tanh,tanh,elu,relu,elu,512,0.0,,10,normal,softmax,categorical_crossentropy,7.000030000000001,32,32,128,<class 'keras.optimizers.RMSprop'>,
718,9,2.111313819885254,0.20481927692890167,2.1419788601403247,0.17034068703651428,relu,relu,elu,elu,tanh,512,0.1,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,64,256,32,<class 'keras.optimizers.RMSprop'>,
719,8,1.9418225096890247,0.20481927692890167,1.9248946708444763,0.21977287530899048,tanh,relu,relu,relu,relu,256,0.35000000000000003,,10,uniform,softmax,categorical_crossentropy,7.000030000000001,64,64,64,<class 'keras.optimizers.Nadam'>,
740,4,1.934481143951416,0.20481927692890167,1.9168995402220814,0.22645290195941925,elu,elu,tanh,elu,relu,512,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,32,<class 'keras.optimizers.SGD'>,
750,3,1.9503402350896812,0.20481927692890167,1.9134618156977152,0.21977287530899048,tanh,tanh,relu,tanh,elu,256,0.05,,10,normal,softmax,categorical_crossentropy,1.0000900000000001,32,256,64,<class 'keras.optimizers.RMSprop'>,
747,5,1.9347579345166923,0.20481927692890167,1.9186590076209549,0.21977287530899048,relu,tanh,tanh,relu,relu,256,0.0,,10,normal,softmax,categorical_crossentropy,6.00004,64,128,128,<class 'keras.optimizers.Nadam'>,
709,7,1.9629910767796528,0.20481927692890167,1.9400365948278901,0.21977287530899048,relu,elu,relu,elu,elu,256,0.0,,30,normal,softmax,categorical_crossentropy,4.00006,128,256,128,<class 'keras.optimizers.Adam'>,
840,4,2.941660564108546,0.20481927692890167,2.8321104686739607,0.14829659461975098,elu,elu,relu,relu,tanh,256,0.4,,20,uniform,softmax,categorical_crossentropy,6.00004,64,32,256,<class 'keras.optimizers.Nadam'>,
745,5,1.970533862650155,0.20481927692890167,1.9240470239139829,0.2144288569688797,relu,tanh,tanh,elu,relu,256,0.45,,30,normal,softmax,categorical_crossentropy,4.00006,32,32,32,<class 'keras.optimizers.RMSprop'>,
710,6,1.941986083984375,0.20481927692890167,1.918667397581902,0.21977287530899048,tanh,tanh,elu,relu,elu,512,0.2,,20,normal,softmax,categorical_crossentropy,7.000030000000001,64,256,256,<class 'keras.optimizers.Nadam'>,
855,12,2.5970194339752197,0.20481927692890167,2.506396258442738,0.17702071368694305,relu,relu,relu,elu,tanh,512,0.1,,30,normal,softmax,categorical_crossentropy,4.00006,128,256,64,<class 'keras.optimizers.RMSprop'>,
742,5,1.938798427581787,0.20481927692890167,1.9168409406143423,0.21977287530899048,tanh,tanh,relu,relu,relu,512,0.1,,10,uniform,softmax,categorical_crossentropy,6.00004,64,32,256,<class 'keras.optimizers.SGD'>,
741,3,1.9428468688903564,0.20481927692890167,1.920740453577392,0.21977287530899048,relu,elu,tanh,relu,elu,256,0.35000000000000003,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,128,32,128,<class 'keras.optimizers.RMSprop'>,
1169,5,1.9394797656430778,0.206827312707901,1.9104067736175272,0.22244489192962646,relu,elu,relu,tanh,relu,256,0.4,,20,normal,softmax,categorical_crossentropy,7.000030000000001,32,128,128,<class 'keras.optimizers.SGD'>,
1986,11,1.9339784503461845,0.206827312707901,1.9003275851050296,0.24448898434638977,elu,relu,elu,relu,elu,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,256,64,<class 'keras.optimizers.SGD'>,
1301,6,1.9411883938264656,0.206827312707901,1.889443742090173,0.25183701515197754,relu,elu,relu,relu,relu,256,0.1,,30,normal,softmax,categorical_crossentropy,8.000020000000001,128,256,128,<class 'keras.optimizers.SGD'>,
263,3,2.0605824874586847,0.206827312707901,1.8954148600717824,0.24515697360038757,relu,relu,relu,tanh,relu,256,0.1,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,32,32,32,<class 'keras.optimizers.Nadam'>,
1148,7,1.9418697357177734,0.206827312707901,1.9185359518609209,0.2124248445034027,elu,tanh,relu,relu,elu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,6.00004,32,256,256,<class 'keras.optimizers.Adam'>,
975,2,1.9331836705226975,0.206827312707901,1.9066424275846106,0.22110888361930847,relu,relu,relu,tanh,tanh,256,0.35000000000000003,,10,normal,softmax,categorical_crossentropy,1.0000900000000001,64,32,128,<class 'keras.optimizers.Adam'>,
694,3,1.9345371656149746,0.206827312707901,1.9193233075584661,0.21843686699867249,tanh,relu,tanh,elu,relu,256,0.4,,20,normal,softmax,categorical_crossentropy,8.000020000000001,128,256,64,<class 'keras.optimizers.SGD'>,
281,2,1.9481155632968887,0.206827312707901,1.9136908849080403,0.22712090611457825,elu,relu,relu,relu,relu,256,0.1,,10,normal,softmax,categorical_crossentropy,4.00006,128,128,64,<class 'keras.optimizers.Adam'>,
976,12,1.9308102130889893,0.206827312707901,1.9116132763440241,0.22311289608478546,elu,tanh,relu,tanh,tanh,512,0.45,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,64,256,128,<class 'keras.optimizers.SGD'>,
21,4,1.9357822017976078,0.206827312707901,1.9065980020171416,0.235136941075325,elu,tanh,elu,elu,relu,256,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,4.00006,64,64,128,<class 'keras.optimizers.SGD'>,
130,4,1.9925378561019897,0.206827312707901,1.8900335945124298,0.2578490376472473,tanh,elu,relu,relu,elu,512,0.4,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,64,64,32,<class 'keras.optimizers.Adam'>,
555,16,1.9299325942993164,0.206827312707901,1.896835341641484,0.24315297603607178,elu,relu,tanh,relu,tanh,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,4.00006,64,64,128,<class 'keras.optimizers.SGD'>,
618,4,1.9329925813828128,0.206827312707901,1.8990440759646072,0.23380093276500702,elu,relu,elu,relu,elu,256,0.4,,30,uniform,softmax,categorical_crossentropy,1.0000900000000001,64,64,128,<class 'keras.optimizers.RMSprop'>,
1058,5,1.934792336211147,0.206827312707901,1.9062909998731288,0.22912491858005524,elu,relu,relu,elu,tanh,256,0.25,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,64,256,128,<class 'keras.optimizers.SGD'>,
145,4,1.9249063730239868,0.206827312707901,1.91196389212637,0.23112893104553223,elu,elu,elu,tanh,elu,512,0.25,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,64,128,<class 'keras.optimizers.SGD'>,
623,9,1.9315288066864014,0.206827312707901,1.9025130779168251,0.236472949385643,elu,tanh,elu,elu,relu,512,0.2,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,32,64,256,<class 'keras.optimizers.SGD'>,
1894,3,1.9358470439910889,0.206827312707901,1.9100684007964457,0.23380093276500702,tanh,elu,tanh,tanh,tanh,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,64,64,<class 'keras.optimizers.SGD'>,
1470,3,1.93818905985499,0.206827312707901,1.9086285578702877,0.22845691442489624,tanh,elu,relu,elu,tanh,256,0.2,,20,normal,softmax,categorical_crossentropy,7.000030000000001,128,32,128,<class 'keras.optimizers.SGD'>,
1928,10,1.9256914854049683,0.206827312707901,1.898095963394634,0.24849699437618256,elu,elu,tanh,relu,tanh,512,0.25,,10,uniform,softmax,categorical_crossentropy,5.000050000000001,64,256,128,<class 'keras.optimizers.SGD'>,
1242,10,1.9345269203186035,0.206827312707901,1.9130890774742795,0.24448898434638977,relu,elu,tanh,relu,elu,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,64,32,64,<class 'keras.optimizers.Nadam'>,
36,7,2.0104739665985107,0.206827312707901,1.8695200535959615,0.25050100684165955,relu,relu,relu,relu,elu,512,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,64,64,256,<class 'keras.optimizers.Adam'>,
762,4,2.0214954705602195,0.206827312707901,1.7652129032807742,0.34468936920166016,relu,tanh,tanh,tanh,elu,256,0.1,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,32,256,256,<class 'keras.optimizers.Adam'>,
1538,3,1.9610009499821797,0.206827312707901,1.8837918967665557,0.24582497775554657,tanh,relu,tanh,tanh,tanh,256,0.25,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,64,64,32,<class 'keras.optimizers.Adam'>,
1205,8,1.9436086416244507,0.206827312707901,1.9512429530411939,0.17034068703651428,tanh,relu,elu,elu,elu,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,32,128,128,<class 'keras.optimizers.Adam'>,
1936,3,1.936094846112661,0.206827312707901,1.9081002428440865,0.22311289608478546,elu,elu,elu,tanh,tanh,256,0.2,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,128,32,64,<class 'keras.optimizers.SGD'>,
1864,4,1.9929084232054561,0.206827312707901,1.8626820012260137,0.2578490376472473,tanh,relu,relu,relu,elu,256,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,128,32,128,<class 'keras.optimizers.RMSprop'>,
1953,6,1.9474833011627197,0.206827312707901,1.9077565188239078,0.23246492445468903,elu,relu,relu,tanh,relu,512,0.25,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,128,32,64,<class 'keras.optimizers.RMSprop'>,
1014,7,1.9552878141403198,0.206827312707901,1.8702666333459104,0.2545090317726135,relu,tanh,elu,tanh,elu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,32,256,256,<class 'keras.optimizers.Nadam'>,
1516,2,1.934383032312355,0.206827312707901,1.9234995660418739,0.22511689364910126,elu,relu,relu,relu,tanh,256,0.35000000000000003,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,32,64,64,<class 'keras.optimizers.Adam'>,
1489,4,1.9766777830430302,0.206827312707901,1.9087459716943398,0.23380093276500702,relu,tanh,relu,elu,elu,256,0.0,,20,normal,softmax,categorical_crossentropy,1.0000900000000001,64,32,128,<class 'keras.optimizers.RMSprop'>,
