,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
122,6,1.9426711855164494,0.20481927692890167,1.9163910108322928,0.21977287530899048,tanh,elu,elu,relu,relu,256,0.2,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,128,256,32,<class 'keras.optimizers.RMSprop'>,
1167,8,3.9026300782659447,0.20481927692890167,2.1280665353050052,0.20774883031845093,tanh,elu,tanh,tanh,elu,256,0.2,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,64,32,128,<class 'keras.optimizers.Nadam'>,
1166,7,1.9350207301986266,0.20481927692890167,1.914034308794744,0.22311289608478546,relu,elu,tanh,relu,tanh,256,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,5.000050000000001,64,32,128,<class 'keras.optimizers.SGD'>,
1165,7,1.9428214452352868,0.20481927692890167,1.9301265263923741,0.20774883031845093,tanh,relu,tanh,tanh,relu,256,0.2,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,64,64,32,<class 'keras.optimizers.RMSprop'>,
123,7,1.942035336571046,0.20481927692890167,1.918099081747199,0.21977287530899048,relu,relu,relu,relu,elu,256,0.4,,20,normal,softmax,categorical_crossentropy,4.00006,32,256,256,<class 'keras.optimizers.Nadam'>,
45,7,2.182717108822252,0.20481927692890167,2.1406083420745197,0.1656646579504013,elu,elu,tanh,relu,tanh,256,0.05,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,32,128,256,<class 'keras.optimizers.Nadam'>,
1157,9,1.9405701160430908,0.20481927692890167,1.915825419132918,0.21977287530899048,relu,relu,tanh,relu,relu,512,0.4,,30,normal,softmax,categorical_crossentropy,7.000030000000001,32,128,32,<class 'keras.optimizers.RMSprop'>,
44,6,1.9344940649936477,0.20481927692890167,1.9131725438053637,0.22511689364910126,tanh,tanh,tanh,tanh,elu,256,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,32,128,32,<class 'keras.optimizers.SGD'>,
43,6,1.936082959653862,0.20481927692890167,1.922370134470219,0.21977287530899048,relu,elu,relu,tanh,elu,256,0.4,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,256,256,<class 'keras.optimizers.SGD'>,
1187,8,1.9488792419433594,0.20481927692890167,1.9214145371176516,0.21977287530899048,elu,relu,elu,elu,relu,512,0.4,,30,normal,softmax,categorical_crossentropy,6.00004,32,32,32,<class 'keras.optimizers.Nadam'>,
42,3,1.9474776825272893,0.20481927692890167,1.930779327212291,0.20374082028865814,tanh,relu,relu,elu,relu,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,32,64,<class 'keras.optimizers.Adam'>,
1212,3,1.9384204460435124,0.20481927692890167,1.916845063726824,0.21977287530899048,relu,relu,tanh,tanh,tanh,256,0.2,,20,uniform,softmax,categorical_crossentropy,4.00006,128,128,64,<class 'keras.optimizers.SGD'>,
1210,8,1.93496572971344,0.20481927692890167,1.9205285423822855,0.21977287530899048,tanh,relu,relu,relu,relu,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,128,32,<class 'keras.optimizers.SGD'>,
1209,5,1.936038969032257,0.20481927692890167,1.8930385577814055,0.237808957695961,relu,elu,elu,tanh,relu,256,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,128,32,128,<class 'keras.optimizers.Nadam'>,
1207,6,27.197893142700195,0.20481927692890167,19.39266988414084,0.1416165679693222,relu,elu,elu,elu,elu,512,0.2,,30,uniform,softmax,categorical_crossentropy,6.00004,32,256,64,<class 'keras.optimizers.RMSprop'>,
1206,4,1.9442882695830013,0.20481927692890167,1.919692856037545,0.21977287530899048,relu,elu,elu,relu,elu,256,0.25,,30,normal,softmax,categorical_crossentropy,7.000030000000001,32,32,32,<class 'keras.optimizers.Nadam'>,
1205,7,1.9396740198135376,0.20481927692890167,1.92212503969311,0.21776887774467468,relu,elu,elu,elu,relu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,64,32,64,<class 'keras.optimizers.SGD'>,
1204,6,1.9501444115696183,0.20481927692890167,1.9195506299585203,0.21977287530899048,relu,elu,relu,relu,tanh,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,4.00006,128,64,128,<class 'keras.optimizers.Adam'>,
116,8,1.9351890087127686,0.20481927692890167,1.9200852538397413,0.21977287530899048,elu,elu,relu,tanh,tanh,512,0.05,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,32,64,256,<class 'keras.optimizers.SGD'>,
47,9,1.9462336747043103,0.20481927692890167,1.9181244190963969,0.21977287530899048,elu,relu,relu,elu,relu,256,0.0,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,32,256,<class 'keras.optimizers.Adam'>,
1203,3,1.93691533732127,0.20481927692890167,1.91707093148687,0.21977287530899048,tanh,elu,tanh,relu,relu,256,0.2,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,64,256,128,<class 'keras.optimizers.SGD'>,
1198,6,1.9360840392399983,0.20481927692890167,1.9201646090827946,0.21977287530899048,tanh,relu,tanh,tanh,relu,256,0.45,,20,uniform,softmax,categorical_crossentropy,4.00006,128,64,256,<class 'keras.optimizers.SGD'>,
41,8,1.9400500059127808,0.20481927692890167,1.9176644082059842,0.21977287530899048,relu,tanh,relu,relu,relu,512,0.0,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,128,128,256,<class 'keras.optimizers.Nadam'>,
1195,13,1.945672631263733,0.20481927692890167,1.9183826079429112,0.21977287530899048,tanh,relu,tanh,relu,elu,512,0.2,,30,normal,softmax,categorical_crossentropy,8.000020000000001,128,256,32,<class 'keras.optimizers.Adam'>,
112,13,2.0166590213775635,0.20481927692890167,2.361502937579362,0.145624577999115,tanh,tanh,tanh,tanh,elu,512,0.2,,20,uniform,softmax,categorical_crossentropy,6.00004,64,64,128,<class 'keras.optimizers.Nadam'>,
1193,6,1.9410517895556836,0.20481927692890167,1.9702910727154994,0.20908483862876892,tanh,elu,elu,relu,relu,256,0.1,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,64,32,64,<class 'keras.optimizers.Adam'>,
1192,9,1.9368273891119594,0.20481927692890167,1.9063347113793423,0.22979292273521423,elu,tanh,elu,elu,elu,256,0.05,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,32,128,32,<class 'keras.optimizers.SGD'>,
1191,7,1.9408743381500244,0.20481927692890167,1.916930983364383,0.21977287530899048,tanh,relu,tanh,relu,relu,512,0.25,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,256,256,<class 'keras.optimizers.RMSprop'>,
1190,10,1.9385465383529663,0.20481927692890167,1.9179282490221277,0.21977287530899048,elu,relu,tanh,relu,relu,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,4.00006,32,256,128,<class 'keras.optimizers.Adam'>,
1199,7,1.9412745237350464,0.20481927692890167,1.9172076836536944,0.21977287530899048,elu,tanh,relu,relu,elu,512,0.0,,30,normal,softmax,categorical_crossentropy,4.00006,128,128,256,<class 'keras.optimizers.Nadam'>,
979,9,1.9349197149276733,0.20481927692890167,1.9197166048055023,0.21977287530899048,relu,tanh,relu,tanh,tanh,512,0.0,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,256,32,<class 'keras.optimizers.SGD'>,
1155,4,2.070260938391628,0.20481927692890167,2.101277029028557,0.17501670122146606,tanh,tanh,relu,elu,elu,256,0.1,,30,uniform,softmax,categorical_crossentropy,4.00006,64,32,128,<class 'keras.optimizers.RMSprop'>,
1152,8,2.0111720858807542,0.20481927692890167,2.1181348352808116,0.1436205804347992,tanh,tanh,relu,tanh,tanh,256,0.2,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,128,32,32,<class 'keras.optimizers.Adam'>,
1121,10,1.9352045059204102,0.20481927692890167,1.9184971965784698,0.21977287530899048,elu,relu,elu,relu,relu,512,0.0,,20,uniform,softmax,categorical_crossentropy,6.00004,128,32,256,<class 'keras.optimizers.SGD'>,
133,8,1.9358699728686168,0.20481927692890167,1.9091568210559762,0.21710087358951569,tanh,relu,relu,relu,elu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,64,32,64,<class 'keras.optimizers.Nadam'>,
1117,5,1.939982228968517,0.20481927692890167,1.9166509025321457,0.21977287530899048,relu,tanh,relu,relu,elu,256,0.0,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,64,256,32,<class 'keras.optimizers.Adam'>,
1116,8,1.9383911842323212,0.20481927692890167,1.9147298143319313,0.2157648652791977,elu,relu,tanh,tanh,elu,256,0.4,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,64,64,256,<class 'keras.optimizers.SGD'>,
1115,13,1.9467885494232178,0.20481927692890167,1.918083426310527,0.21977287530899048,elu,tanh,elu,relu,elu,512,0.2,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,128,256,<class 'keras.optimizers.Adam'>,
51,5,1.9380069004005218,0.20481927692890167,1.9445171305236613,0.21910487115383148,elu,elu,tanh,relu,relu,256,0.4,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,64,32,<class 'keras.optimizers.Nadam'>,
1113,8,1.9392148500465485,0.20481927692890167,1.9152002942187831,0.21977287530899048,relu,relu,elu,relu,relu,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,4.00006,128,256,128,<class 'keras.optimizers.RMSprop'>,
1111,5,1.9352952739799836,0.20481927692890167,1.9169517968922516,0.21977287530899048,relu,elu,elu,elu,elu,256,0.05,,20,uniform,softmax,categorical_crossentropy,2.0000800000000005,32,128,32,<class 'keras.optimizers.SGD'>,
1110,8,1.9369597434997559,0.20481927692890167,1.9187876107140072,0.21977287530899048,tanh,elu,elu,relu,relu,512,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,128,256,<class 'keras.optimizers.RMSprop'>,
1106,7,1.9340697526931763,0.20481927692890167,1.912660488384759,0.22110888361930847,tanh,relu,elu,relu,tanh,512,0.4,,30,normal,softmax,categorical_crossentropy,9.000010000000001,128,128,128,<class 'keras.optimizers.SGD'>,
1105,6,1.9363935793260014,0.20481927692890167,1.9165821005363184,0.22110888361930847,relu,relu,tanh,tanh,tanh,256,0.45,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,64,64,<class 'keras.optimizers.SGD'>,
1104,15,1.9375864267349243,0.20481927692890167,1.9782543031868332,0.18236473202705383,elu,tanh,tanh,elu,relu,512,0.2,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,64,256,32,<class 'keras.optimizers.RMSprop'>,
1103,11,1.933102011680603,0.20481927692890167,1.9268102013594959,0.20374082028865814,tanh,tanh,tanh,elu,relu,512,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,4.00006,64,256,64,<class 'keras.optimizers.Nadam'>,
1101,3,1.9361873381587875,0.20481927692890167,1.9173115718022298,0.21910487115383148,relu,elu,elu,tanh,elu,256,0.4,,20,uniform,softmax,categorical_crossentropy,6.00004,128,256,64,<class 'keras.optimizers.SGD'>,
1100,9,1.9562664204333202,0.20481927692890167,2.3325031580889948,0.15564462542533875,elu,tanh,tanh,elu,tanh,256,0.45,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,128,256,128,<class 'keras.optimizers.Adam'>,
1099,6,1.9860739449420608,0.20481927692890167,2.057265051062615,0.15430861711502075,elu,relu,tanh,elu,elu,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,32,32,<class 'keras.optimizers.RMSprop'>,
1098,3,1.9462588465357402,0.20481927692890167,1.9223256211481496,0.21977287530899048,tanh,elu,relu,elu,tanh,256,0.25,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,64,64,128,<class 'keras.optimizers.Nadam'>,
1123,14,2.0883522033691406,0.20481927692890167,2.2305270384850306,0.17835670709609985,elu,relu,tanh,relu,tanh,512,0.25,,30,normal,softmax,categorical_crossentropy,8.000020000000001,128,256,64,<class 'keras.optimizers.Adam'>,
50,16,1.9394593238830566,0.20481927692890167,1.9171461300126855,0.21977287530899048,elu,relu,tanh,relu,relu,512,0.05,,20,normal,softmax,categorical_crossentropy,6.00004,32,128,128,<class 'keras.optimizers.RMSprop'>,
131,10,2.826728343963623,0.20481927692890167,2.5998931415254622,0.15430861711502075,elu,relu,relu,elu,tanh,512,0.4,,20,uniform,softmax,categorical_crossentropy,4.00006,64,64,128,<class 'keras.optimizers.RMSprop'>,
1125,6,1.9421049816062652,0.20481927692890167,1.9169690671091328,0.21977287530899048,relu,tanh,elu,relu,elu,256,0.45,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,128,256,32,<class 'keras.optimizers.Nadam'>,
1150,7,1.9469830989837646,0.20481927692890167,1.9228238822144512,0.21977287530899048,tanh,elu,relu,tanh,relu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,128,128,<class 'keras.optimizers.Adam'>,
1148,7,1.9337809085845947,0.20481927692890167,1.9200546868100672,0.22044087946414948,relu,elu,relu,relu,relu,512,0.25,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,64,128,<class 'keras.optimizers.SGD'>,
1147,5,1.9339301586151123,0.20481927692890167,1.9207643637596645,0.21977287530899048,relu,elu,tanh,elu,elu,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,256,128,<class 'keras.optimizers.SGD'>,
1145,9,1.9460475444793701,0.20481927692890167,1.9312013236379018,0.21977287530899048,tanh,relu,tanh,elu,relu,512,0.4,,20,normal,softmax,categorical_crossentropy,6.00004,64,32,128,<class 'keras.optimizers.Adam'>,
1144,6,1.9406595933868225,0.20481927692890167,1.9235231504491273,0.21977287530899048,relu,tanh,relu,relu,elu,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,32,256,256,<class 'keras.optimizers.Nadam'>,
1143,15,1.9404165744781494,0.20481927692890167,1.9294579686844595,0.20574481785297394,relu,relu,tanh,elu,elu,512,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,4.00006,128,64,64,<class 'keras.optimizers.RMSprop'>,
124,9,1.9338361398283257,0.20481927692890167,1.919503413285107,0.21977287530899048,elu,elu,relu,tanh,elu,256,0.05,,30,uniform,softmax,categorical_crossentropy,1.0000900000000001,32,64,128,<class 'keras.optimizers.SGD'>,
128,5,1.9405695070703346,0.20481927692890167,1.917429662180807,0.21977287530899048,relu,elu,tanh,relu,elu,256,0.45,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,32,256,64,<class 'keras.optimizers.Nadam'>,
48,22,1.9350259935999492,0.20481927692890167,1.9211233819255689,0.21910487115383148,relu,elu,relu,elu,relu,256,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,32,256,64,<class 'keras.optimizers.SGD'>,
1141,9,1.9375992295253708,0.20481927692890167,1.9220037605257614,0.21977287530899048,relu,tanh,tanh,elu,elu,256,0.1,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,64,128,<class 'keras.optimizers.Adam'>,
1139,5,1.9351348426926087,0.20481927692890167,1.9193143000503978,0.22044087946414948,elu,tanh,relu,tanh,relu,256,0.45,,20,uniform,softmax,categorical_crossentropy,6.00004,32,256,256,<class 'keras.optimizers.SGD'>,
1138,7,1.9356040954589844,0.20481927692890167,1.9190944553456788,0.21977287530899048,elu,relu,tanh,elu,elu,512,0.45,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,64,64,<class 'keras.optimizers.SGD'>,
1136,6,1.933589988444225,0.20481927692890167,1.9188234276507168,0.22311289608478546,relu,relu,relu,tanh,relu,256,0.45,,30,normal,softmax,categorical_crossentropy,4.00006,32,32,128,<class 'keras.optimizers.SGD'>,
1135,4,2.8324778079986572,0.20481927692890167,2.7887201933519954,0.17702071368694305,relu,tanh,relu,elu,relu,512,0.05,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,128,256,<class 'keras.optimizers.Nadam'>,
1132,8,1.9372161947579747,0.20481927692890167,1.9185310519370702,0.21843686699867249,relu,tanh,tanh,elu,elu,256,0.2,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,32,64,256,<class 'keras.optimizers.SGD'>,
1131,6,1.9428385496139526,0.20481927692890167,1.9209477987461434,0.21977287530899048,elu,elu,relu,relu,elu,512,0.0,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,256,256,<class 'keras.optimizers.RMSprop'>,
1127,3,1.9420755000478294,0.20481927692890167,1.9144116489586227,0.21977287530899048,elu,elu,elu,elu,elu,256,0.1,,30,normal,softmax,categorical_crossentropy,4.00006,64,128,256,<class 'keras.optimizers.SGD'>,
130,8,1.9288195371627808,0.20481927692890167,1.9287199606955967,0.2137608528137207,tanh,tanh,relu,elu,tanh,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,32,32,64,<class 'keras.optimizers.SGD'>,
1140,5,1.9496980905532837,0.20481927692890167,1.932068574006508,0.20440882444381714,relu,relu,relu,tanh,relu,512,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,5.000050000000001,128,128,128,<class 'keras.optimizers.RMSprop'>,
742,12,1.9609968662261963,0.20481927692890167,1.9204031845371805,0.22645290195941925,relu,elu,tanh,tanh,relu,512,0.25,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,64,256,<class 'keras.optimizers.Nadam'>,
978,3,1.9365253793187889,0.20481927692890167,1.9195405105471053,0.21977287530899048,tanh,tanh,relu,relu,elu,256,0.4,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,32,256,128,<class 'keras.optimizers.SGD'>,
976,5,3.6065404271504966,0.20481927692890167,3.0588917074477426,0.15764863789081573,tanh,relu,relu,elu,tanh,256,0.1,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,128,256,32,<class 'keras.optimizers.Nadam'>,
831,11,1.9303767681121826,0.20481927692890167,1.9179692335262566,0.22110888361930847,tanh,relu,elu,elu,relu,512,0.45,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,128,64,<class 'keras.optimizers.SGD'>,
829,3,1.936612402578913,0.20481927692890167,1.9260380565921067,0.2164328694343567,tanh,tanh,relu,relu,relu,256,0.45,,20,normal,softmax,categorical_crossentropy,8.000020000000001,128,256,128,<class 'keras.optimizers.SGD'>,
180,3,1.9458904266357422,0.20481927692890167,1.9191365144056882,0.21977287530899048,relu,relu,tanh,tanh,elu,512,0.2,,20,normal,softmax,categorical_crossentropy,7.000030000000001,128,128,64,<class 'keras.optimizers.SGD'>,
67,7,1.9335099458694458,0.20481927692890167,1.917619487247072,0.21910487115383148,elu,relu,tanh,tanh,elu,512,0.45,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,256,64,<class 'keras.optimizers.SGD'>,
823,3,1.9388401508331299,0.20481927692890167,1.9202506655283427,0.21977287530899048,elu,tanh,elu,relu,elu,512,0.1,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,32,128,<class 'keras.optimizers.SGD'>,
821,6,1.9372433117594585,0.20481927692890167,1.918702551899708,0.21977287530899048,elu,tanh,elu,tanh,tanh,256,0.0,,30,uniform,softmax,categorical_crossentropy,1.0000900000000001,32,128,64,<class 'keras.optimizers.SGD'>,
819,8,1.933294653892517,0.20481927692890167,1.8823097109714984,0.24315297603607178,relu,elu,elu,elu,relu,512,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,1.0000900000000001,64,128,64,<class 'keras.optimizers.RMSprop'>,
817,7,1.9404057958518646,0.20481927692890167,1.9193557477745917,0.21977287530899048,tanh,elu,relu,relu,elu,256,0.4,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,128,128,32,<class 'keras.optimizers.RMSprop'>,
